Scenario,year,variable,sector,qualifier,type,value
"Base","2010","xp","ACommServ","","S1",2.450796254
"Base","2010","xp","AOthPrSrv","","S1",0.437973812
"Base","2010","xp","APubServ","","S1",0.851579225
"Base","2010","pp","APerAg","","S2",1.210164633
"Base","2010","pp","ANPAg","","S2",1.054431849
"Base","2010","pp","AFoodProc","","S2",0.968145791
"Base","2010","pp","AOthMfg","","S2",0.969541254
"Base","2010","pp","AMinUtlCon","","S2",0.628573385
"Base","2010","pp","ARoadTr","","S2",0.667091357
"Base","2010","pp","AOtherTr","","S2",0.726692358
"Base","2010","pp","ACommServ","","S2",0.487018606
"Base","2010","pp","AOthPrSrv","","S2",1.201662449
"Base","2010","pp","APubServ","","S2",0.371779526
"Base","2010","x","CPerAg","","S1",1.098657208
"Base","2010","x","CNPAg","","S1",0.529311989
"Base","2010","x","CFoodProc","","S1",0.891949714
"Base","2010","x","COthMfg","","S1",2.376979288
"Base","2010","x","CMinUtlCon","","S1",0.706046696
"Base","2010","x","CRoadTr","","S1",0.842909894
"Base","2010","x","COtherTr","","S1",0.694959440
"Base","2010","x","CCommServ","","S1",2.450796254
"Base","2010","x","COthPrSrv","","S1",0.437973812
"Base","2010","x","CPubServ","","S1",0.851579225
"Base","2010","xac","H-LF1","CPerAg","H1",0.005342252
"Base","2010","xac","H-LF1","CNPAg","H1",0.000040320
"Base","2010","xac","H-LF1","CFoodProc","H1",0.004866934
"Base","2010","xac","H-LF1","COthMfg","H1",0.003469519
"Base","2010","xac","H-LF1","CMinUtlCon","H1",0.000262511
"Base","2010","xac","H-LF1","CRoadTr","H1",0.004514958
"Base","2010","xac","H-LF1","COtherTr","H1",0.000816417
"Base","2010","xac","H-LF1","CCommServ","H1",0.007549136
"Base","2010","xac","H-LF1","COthPrSrv","H1",0.001890992
"Base","2010","xac","H-LF1","CPubServ","H1",0.001529220
"Base","2010","xac","H-LF2","CPerAg","H1",0.026772136
"Base","2010","xac","H-LF2","CNPAg","H1",0.000223338
"Base","2010","xac","H-LF2","CFoodProc","H1",0.016084165
"Base","2010","xac","H-LF2","COthMfg","H1",0.022830410
"Base","2010","xac","H-LF2","CMinUtlCon","H1",0.001528870
"Base","2010","xac","H-LF2","CRoadTr","H1",0.025079639
"Base","2010","xac","H-LF2","COtherTr","H1",0.004542444
"Base","2010","xac","H-LF2","CCommServ","H1",0.041014615
"Base","2010","xac","H-LF2","COthPrSrv","H1",0.011598229
"Base","2010","xac","H-LF2","CPubServ","H1",0.008111629
"Base","2010","xac","H-LF3","CPerAg","H1",0.002422085
"Base","2010","xac","H-LF3","CNPAg","H1",0.000021225
"Base","2010","xac","H-LF3","CFoodProc","H1",0.002507954
"Base","2010","xac","H-LF3","COthMfg","H1",0.002577123
"Base","2010","xac","H-LF3","CMinUtlCon","H1",0.000174005
"Base","2010","xac","H-LF3","CRoadTr","H1",0.002536002
"Base","2010","xac","H-LF3","COtherTr","H1",0.000461714
"Base","2010","xac","H-LF3","CCommServ","H1",0.004226024
"Base","2010","xac","H-LF3","COthPrSrv","H1",0.001183231
"Base","2010","xac","H-LF3","CPubServ","H1",0.000865414
"Base","2010","xac","H-MF1","CPerAg","H1",0.013009584
"Base","2010","xac","H-MF1","CNPAg","H1",0.000098237
"Base","2010","xac","H-MF1","CFoodProc","H1",0.011703748
"Base","2010","xac","H-MF1","COthMfg","H1",0.008342242
"Base","2010","xac","H-MF1","CMinUtlCon","H1",0.000629953
"Base","2010","xac","H-MF1","CRoadTr","H1",0.010770498
"Base","2010","xac","H-MF1","COtherTr","H1",0.001947420
"Base","2010","xac","H-MF1","CCommServ","H1",0.018048804
"Base","2010","xac","H-MF1","COthPrSrv","H1",0.004479672
"Base","2010","xac","H-MF1","CPubServ","H1",0.003660107
"Base","2010","xac","H-MF2","CPerAg","H1",0.041690260
"Base","2010","xac","H-MF2","CNPAg","H1",0.000389954
"Base","2010","xac","H-MF2","CFoodProc","H1",0.024067178
"Base","2010","xac","H-MF2","COthMfg","H1",0.034453250
"Base","2010","xac","H-MF2","CMinUtlCon","H1",0.002158886
"Base","2010","xac","H-MF2","CRoadTr","H1",0.033912134
"Base","2010","xac","H-MF2","COtherTr","H1",0.006162480
"Base","2010","xac","H-MF2","CCommServ","H1",0.056831521
"Base","2010","xac","H-MF2","COthPrSrv","H1",0.014428026
"Base","2010","xac","H-MF2","CPubServ","H1",0.011504741
"Base","2010","xac","H-MF3","CPerAg","H1",0.008378998
"Base","2010","xac","H-MF3","CNPAg","H1",0.000073807
"Base","2010","xac","H-MF3","CFoodProc","H1",0.008610000
"Base","2010","xac","H-MF3","COthMfg","H1",0.008844939
"Base","2010","xac","H-MF3","CMinUtlCon","H1",0.000600186
"Base","2010","xac","H-MF3","CRoadTr","H1",0.008653160
"Base","2010","xac","H-MF3","COtherTr","H1",0.001575120
"Base","2010","xac","H-MF3","CCommServ","H1",0.014432117
"Base","2010","xac","H-MF3","COthPrSrv","H1",0.004019117
"Base","2010","xac","H-MF3","CPubServ","H1",0.002956387
"Base","2010","xac","H-SF1","CPerAg","H1",0.017288005
"Base","2010","xac","H-SF1","CNPAg","H1",0.000126610
"Base","2010","xac","H-SF1","CFoodProc","H1",0.016619258
"Base","2010","xac","H-SF1","COthMfg","H1",0.008820748
"Base","2010","xac","H-SF1","CMinUtlCon","H1",0.000836704
"Base","2010","xac","H-SF1","CRoadTr","H1",0.013575544
"Base","2010","xac","H-SF1","COtherTr","H1",0.002450885
"Base","2010","xac","H-SF1","CCommServ","H1",0.022796713
"Base","2010","xac","H-SF1","COthPrSrv","H1",0.005691991
"Base","2010","xac","H-SF1","CPubServ","H1",0.004613877
"Base","2010","xac","H-SF2","CPerAg","H1",0.119510831
"Base","2010","xac","H-SF2","CNPAg","H1",0.000718516
"Base","2010","xac","H-SF2","CFoodProc","H1",0.065548637
"Base","2010","xac","H-SF2","COthMfg","H1",0.049173277
"Base","2010","xac","H-SF2","CMinUtlCon","H1",0.004742984
"Base","2010","xac","H-SF2","CRoadTr","H1",0.068848812
"Base","2010","xac","H-SF2","COtherTr","H1",0.012432498
"Base","2010","xac","H-SF2","CCommServ","H1",0.116373798
"Base","2010","xac","H-SF2","COthPrSrv","H1",0.027760809
"Base","2010","xac","H-SF2","CPubServ","H1",0.023208033
"Base","2010","xac","H-SF3","CPerAg","H1",0.037787406
"Base","2010","xac","H-SF3","CNPAg","H1",0.000426465
"Base","2010","xac","H-SF3","CFoodProc","H1",0.035267274
"Base","2010","xac","H-SF3","COthMfg","H1",0.017868744
"Base","2010","xac","H-SF3","CMinUtlCon","H1",0.002712523
"Base","2010","xac","H-SF3","CRoadTr","H1",0.028583172
"Base","2010","xac","H-SF3","COtherTr","H1",0.005158326
"Base","2010","xac","H-SF3","CCommServ","H1",0.048079355
"Base","2010","xac","H-SF3","COthPrSrv","H1",0.012260737
"Base","2010","xac","H-SF3","CPubServ","H1",0.009732592
"Base","2010","xac","H-0F1","CPerAg","H1",0.013144728
"Base","2010","xac","H-0F1","CNPAg","H1",0.000112966
"Base","2010","xac","H-0F1","CFoodProc","H1",0.013492557
"Base","2010","xac","H-0F1","COthMfg","H1",0.004741607
"Base","2010","xac","H-0F1","CMinUtlCon","H1",0.000807625
"Base","2010","xac","H-0F1","CRoadTr","H1",0.009442098
"Base","2010","xac","H-0F1","COtherTr","H1",0.001702111
"Base","2010","xac","H-0F1","CCommServ","H1",0.015945463
"Base","2010","xac","H-0F1","COthPrSrv","H1",0.004039828
"Base","2010","xac","H-0F1","CPubServ","H1",0.003225920
"Base","2010","xac","H-0F2","CPerAg","H1",0.013264863
"Base","2010","xac","H-0F2","CNPAg","H1",0.000099126
"Base","2010","xac","H-0F2","CFoodProc","H1",0.010775400
"Base","2010","xac","H-0F2","COthMfg","H1",0.006914586
"Base","2010","xac","H-0F2","CMinUtlCon","H1",0.000794302
"Base","2010","xac","H-0F2","CRoadTr","H1",0.009564745
"Base","2010","xac","H-0F2","COtherTr","H1",0.001733921
"Base","2010","xac","H-0F2","CCommServ","H1",0.016144399
"Base","2010","xac","H-0F2","COthPrSrv","H1",0.003996892
"Base","2010","xac","H-0F2","CPubServ","H1",0.003265494
"Base","2010","xac","H-0F3","CPerAg","H1",0.004002381
"Base","2010","xac","H-0F3","CNPAg","H1",0.000047449
"Base","2010","xac","H-0F3","CFoodProc","H1",0.004437180
"Base","2010","xac","H-0F3","COthMfg","H1",0.002324678
"Base","2010","xac","H-0F3","CMinUtlCon","H1",0.000302933
"Base","2010","xac","H-0F3","CRoadTr","H1",0.003339550
"Base","2010","xac","H-0F3","COtherTr","H1",0.000604152
"Base","2010","xac","H-0F3","CCommServ","H1",0.005614608
"Base","2010","xac","H-0F3","COthPrSrv","H1",0.001428018
"Base","2010","xac","H-0F3","CPubServ","H1",0.001142993
"Base","2010","xac","H-AGW1","CPerAg","H1",0.005613010
"Base","2010","xac","H-AGW1","CNPAg","H1",0.000043387
"Base","2010","xac","H-AGW1","CFoodProc","H1",0.006104774
"Base","2010","xac","H-AGW1","COthMfg","H1",0.001724464
"Base","2010","xac","H-AGW1","CMinUtlCon","H1",0.000285791
"Base","2010","xac","H-AGW1","CRoadTr","H1",0.003650646
"Base","2010","xac","H-AGW1","COtherTr","H1",0.000658137
"Base","2010","xac","H-AGW1","CCommServ","H1",0.006256483
"Base","2010","xac","H-AGW1","COthPrSrv","H1",0.001446090
"Base","2010","xac","H-AGW1","CPubServ","H1",0.001273475
"Base","2010","xac","H-AGW2","CPerAg","H1",0.020805497
"Base","2010","xac","H-AGW2","CNPAg","H1",0.000116000
"Base","2010","xac","H-AGW2","CFoodProc","H1",0.015529425
"Base","2010","xac","H-AGW2","COthMfg","H1",0.007248803
"Base","2010","xac","H-AGW2","CMinUtlCon","H1",0.000853638
"Base","2010","xac","H-AGW2","CRoadTr","H1",0.012180310
"Base","2010","xac","H-AGW2","COtherTr","H1",0.002193076
"Base","2010","xac","H-AGW2","CCommServ","H1",0.020884063
"Base","2010","xac","H-AGW2","COthPrSrv","H1",0.004730750
"Base","2010","xac","H-AGW2","CPubServ","H1",0.004241853
"Base","2010","xac","H-AGW3","CPerAg","H1",0.002428331
"Base","2010","xac","H-AGW3","CNPAg","H1",0.000032333
"Base","2010","xac","H-AGW3","CFoodProc","H1",0.003487007
"Base","2010","xac","H-AGW3","COthMfg","H1",0.001122271
"Base","2010","xac","H-AGW3","CMinUtlCon","H1",0.000206185
"Base","2010","xac","H-AGW3","CRoadTr","H1",0.002122232
"Base","2010","xac","H-AGW3","COtherTr","H1",0.000383658
"Base","2010","xac","H-AGW3","CCommServ","H1",0.003569309
"Base","2010","xac","H-AGW3","COthPrSrv","H1",0.000911066
"Base","2010","xac","H-AGW3","CPubServ","H1",0.000725009
"Base","2010","xac","H-NFNP","CPerAg","H1",0.100481924
"Base","2010","xac","H-NFNP","CNPAg","H1",0.001036149
"Base","2010","xac","H-NFNP","CFoodProc","H1",0.074313542
"Base","2010","xac","H-NFNP","COthMfg","H1",0.059549999
"Base","2010","xac","H-NFNP","CMinUtlCon","H1",0.006511931
"Base","2010","xac","H-NFNP","CRoadTr","H1",0.070534420
"Base","2010","xac","H-NFNP","COtherTr","H1",0.012809301
"Base","2010","xac","H-NFNP","CCommServ","H1",0.119791154
"Base","2010","xac","H-NFNP","COthPrSrv","H1",0.031465005
"Base","2010","xac","H-NFNP","CPubServ","H1",0.024386204
"Base","2010","xac","H-NFP","CPerAg","H1",0.034245679
"Base","2010","xac","H-NFP","CNPAg","H1",0.000310655
"Base","2010","xac","H-NFP","CFoodProc","H1",0.039739173
"Base","2010","xac","H-NFP","COthMfg","H1",0.016962136
"Base","2010","xac","H-NFP","CMinUtlCon","H1",0.002559832
"Base","2010","xac","H-NFP","CRoadTr","H1",0.026965083
"Base","2010","xac","H-NFP","COtherTr","H1",0.004894824
"Base","2010","xac","H-NFP","CCommServ","H1",0.045552580
"Base","2010","xac","H-NFP","COthPrSrv","H1",0.011274901
"Base","2010","xac","H-NFP","CPubServ","H1",0.009238869
"Base","2010","xac","H-URNP","CPerAg","H1",0.490707698
"Base","2010","xac","H-URNP","CNPAg","H1",0.004188817
"Base","2010","xac","H-URNP","CFoodProc","H1",0.237448572
"Base","2010","xac","H-URNP","COthMfg","H1",0.235772717
"Base","2010","xac","H-URNP","CMinUtlCon","H1",0.027618048
"Base","2010","xac","H-URNP","CRoadTr","H1",0.210097022
"Base","2010","xac","H-URNP","COtherTr","H1",0.046236843
"Base","2010","xac","H-URNP","CCommServ","H1",0.696075009
"Base","2010","xac","H-URNP","COthPrSrv","H1",0.086461615
"Base","2010","xac","H-URNP","CPubServ","H1",0.088194250
"Base","2010","xac","H-URPR","CPerAg","H1",0.041303521
"Base","2010","xac","H-URPR","CNPAg","H1",0.000354830
"Base","2010","xac","H-URPR","CFoodProc","H1",0.037971773
"Base","2010","xac","H-URPR","COthMfg","H1",0.019134267
"Base","2010","xac","H-URPR","CMinUtlCon","H1",0.003214166
"Base","2010","xac","H-URPR","CRoadTr","H1",0.025623961
"Base","2010","xac","H-URPR","COtherTr","H1",0.004664621
"Base","2010","xac","H-URPR","CCommServ","H1",0.044278849
"Base","2010","xac","H-URPR","COthPrSrv","H1",0.011808731
"Base","2010","xac","H-URPR","CPubServ","H1",0.009069274
"Base","2010","xaf","CPerAg","GOVT","S1",0.000000000
"Base","2010","xaf","CNPAg","GOVT","S1",0.000000000
"Base","2010","xaf","CFoodProc","GOVT","S1",0.000035762
"Base","2010","xaf","COthMfg","GOVT","S1",0.000000000
"Base","2010","xaf","CMinUtlCon","GOVT","S1",0.000000000
"Base","2010","xaf","CRoadTr","GOVT","S1",0.000000000
"Base","2010","xaf","COtherTr","GOVT","S1",0.000000000
"Base","2010","xaf","CCommServ","GOVT","S1",0.012225752
"Base","2010","xaf","COthPrSrv","GOVT","S1",0.000000000
"Base","2010","xaf","CPubServ","GOVT","S1",0.622117780
"Base","2010","xf","GOVT","","M1",0.634379294
"Base","2010","xaf","CPerAg","CapAcct","S1",0.000011079
"Base","2010","xaf","CNPAg","CapAcct","S1",0.000000000
"Base","2010","xaf","CFoodProc","CapAcct","S1",0.000071265
"Base","2010","xaf","COthMfg","CapAcct","S1",0.175066229
"Base","2010","xaf","CMinUtlCon","CapAcct","S1",0.129576940
"Base","2010","xaf","CRoadTr","CapAcct","S1",0.000000000
"Base","2010","xaf","COtherTr","CapAcct","S1",0.000000000
"Base","2010","xaf","CCommServ","CapAcct","S1",0.030754084
"Base","2010","xaf","COthPrSrv","CapAcct","S1",0.000000000
"Base","2010","xaf","CPubServ","CapAcct","S1",0.000000000
"Base","2010","xf","CapAcct","","M1",0.335479597
"Base","2010","xa","CPerAg","","S1",1.145425548
"Base","2010","xd","CPerAg","","S1",1.088442098
"Base","2010","xmt","CPerAg","","S1",0.060148036
"Base","2010","xet","CPerAg","","S1",0.010078896
"Base","2010","pd","CPerAg","","S2",1.211497762
"Base","2010","pmt","CPerAg","","S2",1.000000000
"Base","2010","pet","CPerAg","","S2",1.082552184
"Base","2010","xm","CPerAg","ROW","S3",0.051198071
"Base","2010","xe","CPerAg","ROW","S3",0.010078896
"Base","2010","xa","CNPAg","","S1",0.545039341
"Base","2010","xd","CNPAg","","S1",0.522877721
"Base","2010","xmt","CNPAg","","S1",0.022274895
"Base","2010","xet","CNPAg","","S1",0.006467863
"Base","2010","pd","CNPAg","","S2",1.055098541
"Base","2010","pmt","CNPAg","","S2",1.000000000
"Base","2010","pet","CNPAg","","S2",0.995057954
"Base","2010","xm","CNPAg","ROW","S3",0.022274895
"Base","2010","xe","CNPAg","ROW","S3",0.006467863
"Base","2010","xa","CFoodProc","","S1",0.836468412
"Base","2010","xd","CFoodProc","","S1",0.766720589
"Base","2010","xmt","CFoodProc","","S1",0.070057325
"Base","2010","xet","CFoodProc","","S1",0.138625895
"Base","2010","pd","CFoodProc","","S2",0.953597583
"Base","2010","pmt","CFoodProc","","S2",1.000000000
"Base","2010","pet","CFoodProc","","S2",0.955048554
"Base","2010","xm","CFoodProc","ROW","S3",0.052925742
"Base","2010","xe","CFoodProc","ROW","S3",0.138625895
"Base","2010","xa","COthMfg","","S1",2.961515001
"Base","2010","xd","COthMfg","","S1",1.866478389
"Base","2010","xmt","COthMfg","","S1",1.097322166
"Base","2010","xet","COthMfg","","S1",0.548063875
"Base","2010","pd","COthMfg","","S2",0.960456628
"Base","2010","pmt","COthMfg","","S2",1.000000000
"Base","2010","pet","COthMfg","","S2",0.934029708
"Base","2010","xm","COthMfg","ROW","S3",1.060522566
"Base","2010","xe","COthMfg","ROW","S3",0.548063875
"Base","2010","xa","CMinUtlCon","","S1",0.693978755
"Base","2010","xd","CMinUtlCon","","S1",0.693381524
"Base","2010","xmt","CMinUtlCon","","S1",0.020918809
"Base","2010","xet","CMinUtlCon","","S1",0.019914459
"Base","2010","pd","CMinUtlCon","","S2",0.617907510
"Base","2010","pmt","CMinUtlCon","","S2",1.000000000
"Base","2010","pet","CMinUtlCon","","S2",0.771123679
"Base","2010","xm","CMinUtlCon","ROW","S3",0.020895798
"Base","2010","xe","CMinUtlCon","ROW","S3",0.019914459
"Base","2010","xa","CRoadTr","","S1",0.843347175
"Base","2010","xd","CRoadTr","","S1",0.843347175
"Base","2010","xmt","CRoadTr","","S1",0.000000000
"Base","2010","xet","CRoadTr","","S1",0.000000000
"Base","2010","pd","CRoadTr","","S2",0.666745466
"Base","2010","pmt","CRoadTr","","S2",1.000000000
"Base","2010","pet","CRoadTr","","S2",1.000000000
"Base","2010","xm","CRoadTr","ROW","S3",0.000000000
"Base","2010","xe","CRoadTr","ROW","S3",0.000000000
"Base","2010","xa","COtherTr","","S1",0.157769577
"Base","2010","xd","COtherTr","","S1",0.157769577
"Base","2010","xmt","COtherTr","","S1",0.000000000
"Base","2010","xet","COtherTr","","S1",0.529028991
"Base","2010","pd","COtherTr","","S2",0.639512817
"Base","2010","pmt","COtherTr","","S2",1.000000000
"Base","2010","pet","COtherTr","","S2",0.763901515
"Base","2010","xm","COtherTr","ROW","S3",0.000000000
"Base","2010","xe","COtherTr","ROW","S3",0.529028991
"Base","2010","xa","CCommServ","","S1",2.334017694
"Base","2010","xd","CCommServ","","S1",2.334864649
"Base","2010","xmt","CCommServ","","S1",0.000250539
"Base","2010","xet","CCommServ","","S1",0.099594171
"Base","2010","pd","CCommServ","","S2",0.482497708
"Base","2010","pmt","CCommServ","","S2",1.000000000
"Base","2010","pet","CCommServ","","S2",0.672896136
"Base","2010","xm","CCommServ","ROW","S3",0.000250539
"Base","2010","xe","CCommServ","ROW","S3",0.099594171
"Base","2010","xa","COthPrSrv","","S1",0.557408718
"Base","2010","xd","COthPrSrv","","S1",0.437987531
"Base","2010","xmt","COthPrSrv","","S1",0.124849575
"Base","2010","xet","COthPrSrv","","S1",0.000000000
"Base","2010","pd","COthPrSrv","","S2",1.201624811
"Base","2010","pmt","COthPrSrv","","S2",1.000000000
"Base","2010","pet","COthPrSrv","","S2",1.000000000
"Base","2010","xm","COthPrSrv","ROW","S3",0.124849575
"Base","2010","xe","COthPrSrv","ROW","S3",0.000000000
"Base","2010","xa","CPubServ","","S1",0.851579228
"Base","2010","xd","CPubServ","","S1",0.851579228
"Base","2010","xmt","CPubServ","","S1",0.000000000
"Base","2010","xet","CPubServ","","S1",0.000000000
"Base","2010","pd","CPubServ","","S2",0.371779525
"Base","2010","pmt","CPubServ","","S2",1.000000000
"Base","2010","pet","CPubServ","","S2",1.000000000
"Base","2010","xm","CPubServ","ROW","S3",0.000000000
"Base","2010","xe","CPubServ","ROW","S3",0.000000000
"Base","2010","tmg","CPerAg","d","S2",0.000000000
"Base","2010","tmg","CNPAg","d","S2",0.000000000
"Base","2010","tmg","CFoodProc","d","S2",0.000000000
"Base","2010","tmg","COthMfg","d","S2",0.000000000
"Base","2010","tmg","CMinUtlCon","d","S2",0.000000000
"Base","2010","tmg","CRoadTr","d","S2",0.000000000
"Base","2010","tmg","COtherTr","d","S2",0.000000000
"Base","2010","tmg","CCommServ","d","S2",0.000000000
"Base","2010","tmg","COthPrSrv","d","S2",0.000000000
"Base","2010","tmg","CPubServ","d","S2",0.000000000
"Base","2010","gdpmp","","","M1",4.111370186
"Base","2010","rgdpmp","","","M1",5.629333603
"Base","2010","pgdpmp","","","M2",0.730347582
"Base","2010","tcons","","","M1",4.640617749
"Base","2010","tgov","","","M1",0.634379294
"Base","2010","tinv","","","M1",0.335479597
"Base","2010","texp","","","M1",1.351774149
"Base","2010","timp","","","M1",1.332917186
"Base","2010","pcons","","","M1",94.061814268
"Base","2010","pgov","","","M1",37.395176564
"Base","2010","pinv","","","M1",80.383705433
"Base","2010","pexp","","","M1",90.015915790
"Base","2010","pimp","","","M1",100.000000000
"Base","2010","gdpfc","","","M1",4.230925286
"Base","2010","rgdpfc","","","M1",8.347712338
"Base","2010","pgdpfc","","","M2",0.506836498
"Base","2010","pk","","","M2",1.727318914
"Base","2010","pland","","","M2",1.615594808
"Base","2010","ggdp","","","M2",0.050000000
